,Disease,County,Year,Sex,Count,Population,Rate,CI.lower,CI.upper
67140,Invasive Meningococcal Disease,Ventura,2010,Female,2,415220,0.48200000000000004,0.057999999999999996,1.74
57405,Hemolytic Uremic Syndrome,San Bernardino,2007,Male,0,996552,0.0,0.0,0.37
39548,Diphtheria,Calaveras,2003,Male,0,21531,0.0,0.0,17.131
38777,Dengue,Shasta,2012,Female,0,90613,0.0,0.0,4.071000000000001
47462,Early Syphilis,San Bernardino,2004,Female,0,954481,0.0,0.0,0.386
134205,Typhus Fever,Kings,2009,Male,0,86927,0.0,0.0,4.244
136867,Varicella Hospitalizations,Yuba,2011,Male,0,36564,0.0,0.0,10.088
33988,Cyclosporiasis,Modoc,2014,Male,0,4715,0.0,0.0,78.207
25345,Ciguatera Fish Poisoning,Humboldt,2011,Male,0,68198,0.0,0.0,5.409
125122,Trichinosis,San Bernardino,2006,Female,0,993098,0.0,0.0,0.371
128560,Tularemia,California,2007,Female,0,18373955,0.0,0.0,0.02
35898,Cysticercosis or Taeniasis,San Benito,2013,Male,0,28512,0.0,0.0,12.937000000000001
119640,Tetanus,Mendocino,2008,Male,0,43842,0.0,0.0,8.414
65682,Invasive Meningococcal Disease,Marin,2013,Female,1,130130,0.768,0.019,4.282
139360,Yersiniosis,Alameda,2002,Male,7,720721,0.971,0.39,2.001
11343,"Botulism, Other",Plumas,2009,Male,0,10027,0.0,0.0,36.783
11340,"Botulism, Other",Plumas,2008,Male,0,10170,0.0,0.0,36.266
125456,Trichinosis,Santa Cruz,2005,Male,0,127132,0.0,0.0,2.9019999999999997
96240,Q Fever,Mariposa,2002,Female,0,8561,0.0,0.0,43.08
101342,Relapsing Fever,Modoc,2014,Male,0,4715,0.0,0.0,78.207
27229,Ciguatera Fish Poisoning,Yuba,2003,Male,0,32194,0.0,0.0,11.458
139225,Vibrio Infection (non-Cholera),Ventura,2013,Male,1,417301,0.24,0.006,1.335
8066,"Botulism, Foodborne",Inyo,2010,Male,0,9398,0.0,0.0,39.244
134802,Typhus Fever,Orange,2012,Male,15,1520356,0.987,0.552,1.6269999999999998
48421,Giardiasis,California,2001,Female,1166,17340743,6.724,6.343999999999999,7.121
106718,Scombroid Fish Poisoning,Kern,2010,Female,0,404512,0.0,0.0,0.912
124655,Trichinosis,Modoc,2004,Male,0,4862,0.0,0.0,75.843
3488,Anaplasmosis and Ehrlichiosis,Mendocino,2014,Female,0,44077,0.0,0.0,8.369
22313,Chlamydia,Yuba,2001,Female,140,30474,459.408,386.597,541.895
21724,Chlamydia,Santa Cruz,2001,Female,425,128410,330.971,300.29400000000004,363.92400000000004
89774,Pertussis,Santa Cruz,2002,Male,15,127475,11.767000000000001,6.586,19.407
53279,Gonorrhea,Ventura,2001,Male,89,383073,23.233,18.659000000000002,28.59
93002,Psittacosis,Alameda,2014,Male,0,775895,0.0,0.0,0.475
88745,Pertussis,Madera,2008,Female,1,77369,1.2930000000000001,0.033,7.2010000000000005
102962,Rubella,Inyo,2012,Female,0,9124,0.0,0.0,40.422
30469,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,Nevada,2013,Female,0,49421,0.0,0.0,7.4639999999999995
101003,Relapsing Fever,Lassen,2005,Male,0,22033,0.0,0.0,16.741
61785,HIV,Inyo,2001,Female,0,9239,0.0,0.0,39.919000000000004
9830,"Botulism, Foodborne",Ventura,2001,Female,0,385918,0.0,0.0,0.956
122445,Toxic Shock Syndrome (Non-Streptococcal),Placer,2010,Female,1,179214,0.5579999999999999,0.013999999999999999,3.109
9477,"Botulism, Foodborne",Siskiyou,2009,Male,1,22361,4.4719999999999995,0.113,24.914
121912,Toxic Shock Syndrome (Non-Streptococcal),Lassen,2012,Male,0,21604,0.0,0.0,17.074
65157,Leprosy,Sacramento,2010,Female,0,724678,0.0,0.0,0.509
33922,Cyclosporiasis,Madera,2012,Male,0,72833,0.0,0.0,5.065
116248,Streptococcal Infection (cases in food and dairy workers),Alameda,2010,Male,0,742365,0.0,0.0,0.49700000000000005
123827,Trichinosis,Calaveras,2008,Male,0,22838,0.0,0.0,16.151
67161,Malaria,Humboldt,2010,Male,0,67901,0.0,0.0,5.433
81145,Malaria,San Diego,2003,Male,4,1478967,0.27,0.07400000000000001,0.6920000000000001
121939,Toxic Shock Syndrome (Non-Streptococcal),Los Angeles,2007,Male,1,4820448,0.021,0.001,0.11599999999999999
122,Amebiasis,Alpine,2013,Male,0,579,0.0,0.0,635.087
65525,Invasive Meningococcal Disease,Lassen,2003,Female,0,12307,0.0,0.0,29.969
17735,Campylobacteriosis,Contra Costa,2012,Male,126,521520,24.16,20.125999999999998,28.765
32373,Cryptosporidiosis,Napa,2002,Female,0,64104,0.0,0.0,5.754
44897,E. coli Other STEC (non-O157),Madera,2010,Female,0,78527,0.0,0.0,4.697
88826,Pertussis,Mariposa,2007,Female,0,9059,0.0,0.0,40.711999999999996
98393,"Rabies, human",Inyo,2011,Male,0,9481,0.0,0.0,38.900999999999996
140492,Yersiniosis,Napa,2006,Male,0,65795,0.0,0.0,5.606
23415,Cholera,Modoc,2012,Male,0,4781,0.0,0.0,77.127
81395,Malaria,Santa Clara,2002,Male,11,855869,1.285,0.642,2.3
87641,Paralytic Shellfish Poisoning,Trinity,2004,Male,0,6945,0.0,0.0,53.102
33655,Cryptosporidiosis,Yuba,2007,Male,0,35291,0.0,0.0,10.452
50578,Giardiasis,Stanislaus,2013,Female,9,265760,3.387,1.5490000000000002,6.428999999999999
129329,Tularemia,Lassen,2011,Male,0,22212,0.0,0.0,16.605999999999998
79080,Lyme Disease,Sierra,2007,Female,0,1648,0.0,0.0,223.58900000000003
27875,Coccidioidomycosis,Inyo,2008,Male,0,9174,0.0,0.0,40.202
123747,Trichinosis,Amador,2010,Female,0,17118,0.0,0.0,21.546999999999997
95239,Psittacosis,Ventura,2014,Female,0,424467,0.0,0.0,0.8690000000000001
53445,Hantavirus Infection,California,2014,Male,1,19154588,0.005,0.0,0.028999999999999998
63495,HIV,Tulare,2010,Male,18,221912,8.111,4.8069999999999995,12.819
120400,Tetanus,San Mateo,2006,Female,0,355530,0.0,0.0,1.038
132544,"Typhoid Fever, case",San Bernardino,2006,Male,1,983669,0.102,0.003,0.5660000000000001
61396,HIV,Butte,2010,Male,4,108885,3.674,1.001,9.406
69184,Legionellosis,Santa Cruz,2008,Male,1,129680,0.7709999999999999,0.02,4.296
14895,"Botulism, Wound",Yolo,2012,Male,0,99947,0.0,0.0,3.6910000000000003
101285,Relapsing Fever,Merced,2009,Male,0,127705,0.0,0.0,2.889
46437,Early Syphilis,Glenn,2012,Female,0,14136,0.0,0.0,26.092
50539,Giardiasis,Sonoma,2014,Female,13,251616,5.167000000000001,2.7510000000000003,8.835
38768,Dengue,Shasta,2009,Female,0,89964,0.0,0.0,4.1
118867,Tetanus,Butte,2013,Female,0,111548,0.0,0.0,3.307
141607,Yersiniosis,Tulare,2014,Female,0,229092,0.0,0.0,1.61
124879,Trichinosis,Orange,2009,Female,0,1512749,0.0,0.0,0.244
106427,Scombroid Fish Poisoning,Del Norte,2011,Female,0,12618,0.0,0.0,29.230999999999998
1315,Amebiasis,Placer,2005,Female,0,159647,0.0,0.0,2.311
136716,Varicella Hospitalizations,Solano,2011,Female,0,207595,0.0,0.0,1.777
108936,Shiga Toxin Positive Feces (without culture confirmation),Lake,2010,Male,0,32441,0.0,0.0,11.37
24302,Cholera,Sierra,2014,Female,0,1537,0.0,0.0,239.717
44049,E. coli O157,Tehama,2001,Female,0,28540,0.0,0.0,12.924000000000001
68292,Legionellosis,Mendocino,2006,Female,0,43894,0.0,0.0,8.404
24693,Cholera,Ventura,2004,Male,0,395834,0.0,0.0,0.932
60242,"Hepatitis C, Acute",San Benito,2013,Male,0,28512,0.0,0.0,12.937000000000001
75045,Listeriosis,Del Norte,2011,Female,0,12618,0.0,0.0,29.230999999999998
105181,Salmonellosis,San Diego,2011,Female,182,1551409,11.731,10.089,13.565
37302,Dengue,El Dorado,2014,Female,0,92046,0.0,0.0,4.008
38672,Dengue,Santa Clara,2005,Female,0,842466,0.0,0.0,0.43799999999999994
100387,Relapsing Fever,Amador,2010,Male,0,20745,0.0,0.0,17.78
56526,Hemolytic Uremic Syndrome,Kern,2008,Male,1,422667,0.237,0.006,1.318
117096,Streptococcal Infection (cases in food and dairy workers),Marin,2011,Female,0,129336,0.0,0.0,2.852
88797,Pertussis,Marin,2011,Male,17,124946,13.606,7.926,21.783
94595,Psittacosis,San Mateo,2005,Female,0,355457,0.0,0.0,1.038
134618,Typhus Fever,Mono,2007,Female,0,6548,0.0,0.0,56.32
82826,Measles,Lassen,2011,Male,0,22212,0.0,0.0,16.605999999999998
133660,Typhus Fever,Amador,2014,Male,0,19741,0.0,0.0,18.685
29745,Coccidioidomycosis,Yuba,2013,Female,0,36296,0.0,0.0,10.163
38044,Diphtheria,San Luis Obispo,2013,Female,0,132391,0.0,0.0,2.786
89783,Pertussis,Santa Cruz,2005,Male,17,127132,13.372,7.79,21.409000000000002
23169,Cholera,Los Angeles,2010,Male,0,4844727,0.0,0.0,0.076
10279,"Botulism, Other",Contra Costa,2004,Female,0,511239,0.0,0.0,0.722
126577,Tuberculosis,Humboldt,2001,Female,1,64153,1.5590000000000002,0.039,8.685
86450,Paralytic Shellfish Poisoning,Merced,2010,Male,0,128882,0.0,0.0,2.862
139963,Yersiniosis,Kern,2007,Male,0,415435,0.0,0.0,0.888
51152,Gonorrhea,Colusa,2001,Female,4,9370,42.68899999999999,11.633,109.266
23730,Cholera,Riverside,2005,Male,0,962558,0.0,0.0,0.38299999999999995
6246,Babesiosis,Orange,2007,Female,0,1496600,0.0,0.0,0.24600000000000002
24405,Cholera,Sonoma,2006,Male,0,231132,0.0,0.0,1.5959999999999999
28579,Coccidioidomycosis,Placer,2004,Female,0,154645,0.0,0.0,2.385
66248,Invasive Meningococcal Disease,San Benito,2007,Male,1,27583,3.625,0.092,20.198
72998,Leptospirosis,Lassen,2012,Male,0,21604,0.0,0.0,17.074
81936,Malaria,Ventura,2001,Male,2,383073,0.522,0.063,1.886
75372,Listeriosis,Lake,2004,Female,0,31503,0.0,0.0,11.709000000000001
6502,Babesiosis,San Bernardino,2008,Male,0,1003623,0.0,0.0,0.368
12121,"Botulism, Other",Stanislaus,2004,Male,0,241850,0.0,0.0,1.525
43103,E. coli O157,Nevada,2009,Male,0,48719,0.0,0.0,7.571000000000001
32535,Cryptosporidiosis,Placer,2014,Female,0,189110,0.0,0.0,1.9509999999999998
56717,Hemolytic Uremic Syndrome,Madera,2002,Female,0,66805,0.0,0.0,5.522
112138,Shigellosis,Sutter,2013,Male,1,48042,2.082,0.053,11.597000000000001
12728,"Botulism, Wound",Calaveras,2010,Male,0,22757,0.0,0.0,16.209
122744,Toxic Shock Syndrome (Non-Streptococcal),San Francisco,2011,Female,0,400054,0.0,0.0,0.922
37963,Dengue,Mono,2008,Female,0,6487,0.0,0.0,56.85
90881,"Plague, human",Fresno,2014,Male,0,483796,0.0,0.0,0.762
110295,Shigellosis,Del Norte,2008,Female,0,12739,0.0,0.0,28.953000000000003
79119,Lyme Disease,Siskiyou,2006,Female,0,22677,0.0,0.0,16.266
122328,Toxic Shock Syndrome (Non-Streptococcal),Napa,2013,Female,0,69108,0.0,0.0,5.337999999999999
98791,"Rabies, human",Merced,2004,Female,0,117671,0.0,0.0,3.135
50158,Giardiasis,San Luis Obispo,2013,Female,4,132391,3.0210000000000004,0.823,7.736000000000001
19114,Campylobacteriosis,San Luis Obispo,2014,Female,31,133302,23.255,15.800999999999998,33.008
74814,Listeriosis,Amador,2004,Female,0,16732,0.0,0.0,22.044
93061,Psittacosis,Amador,2006,Female,0,17119,0.0,0.0,21.546
4783,Anaplasmosis and Ehrlichiosis,Tulare,2010,Male,0,221912,0.0,0.0,1.662
77839,Lyme Disease,Kings,2014,Male,0,84796,0.0,0.0,4.35
126338,Tuberculosis,Colusa,2005,Male,0,10493,0.0,0.0,35.149
118070,Streptococcal Infection (cases in food and dairy workers),Santa Cruz,2012,Male,0,134186,0.0,0.0,2.7489999999999997
86345,Paralytic Shellfish Poisoning,Mariposa,2003,Male,0,9048,0.0,0.0,40.762
71842,Leprosy,Stanislaus,2005,Male,0,245811,0.0,0.0,1.501
124918,Trichinosis,Placer,2008,Female,0,172768,0.0,0.0,2.135
108737,Shiga Toxin Positive Feces (without culture confirmation),El Dorado,2009,Female,1,89876,1.113,0.027999999999999997,6.199
15541,Brucellosis,Inyo,2003,Male,0,9151,0.0,0.0,40.303000000000004
56471,Hemolytic Uremic Syndrome,Inyo,2004,Male,0,9193,0.0,0.0,40.119
94391,Psittacosis,San Bernardino,2007,Female,0,1006099,0.0,0.0,0.36700000000000005
36571,Cysticercosis or Taeniasis,Sutter,2009,Female,0,47546,0.0,0.0,7.757999999999999
16582,Brucellosis,San Francisco,2014,Female,0,412902,0.0,0.0,0.893
118345,Streptococcal Infection (cases in food and dairy workers),Sutter,2005,Male,0,43650,0.0,0.0,8.451
105876,Salmonellosis,Tulare,2004,Female,30,199964,15.003,10.122,21.416999999999998
91642,"Plague, human",Nevada,2001,Female,0,47308,0.0,0.0,7.797000000000001
137984,Vibrio Infection (non-Cholera),Mono,2014,Female,0,6912,0.0,0.0,53.355
50846,Giardiasis,Yolo,2004,Male,4,90606,4.415,1.203,11.302999999999999
78650,Lyme Disease,San Bernardino,2004,Female,0,954481,0.0,0.0,0.386
106044,Salmonellosis,Yuba,2004,Female,6,32422,18.506,6.792000000000001,40.275
134666,Typhus Fever,Monterey,2009,Female,0,201138,0.0,0.0,1.834
125506,Trichinosis,Shasta,2008,Female,0,89894,0.0,0.0,4.104
72971,Leptospirosis,Lassen,2003,Male,0,21746,0.0,0.0,16.962
76574,Listeriosis,Shasta,2013,Male,0,87666,0.0,0.0,4.208
110637,Shigellosis,Kings,2010,Female,0,66218,0.0,0.0,5.571000000000001
134005,Typhus Fever,Humboldt,2003,Male,0,64742,0.0,0.0,5.6979999999999995
46069,Early Syphilis,Amador,2001,Male,0,19683,0.0,0.0,18.74
102679,Relapsing Fever,Yolo,2007,Female,0,99925,0.0,0.0,3.6919999999999997
23060,Ciguatera Fish Poisoning,Trinity,2006,Female,0,6718,0.0,0.0,54.895
39301,Dengue,Yuba,2005,Female,0,33675,0.0,0.0,10.954
141434,Yersiniosis,Stanislaus,2012,Male,0,259005,0.0,0.0,1.4240000000000002
45207,E. coli Other STEC (non-O157),Placer,2014,Female,1,189110,0.529,0.013000000000000001,2.946
21511,Chlamydia,San Francisco,2014,Female,2209,412902,534.993,512.97,557.716
25522,Ciguatera Fish Poisoning,Kings,2014,Female,0,64992,0.0,0.0,5.676
27509,Coccidioidomycosis,Calaveras,2012,Male,2,22455,8.907,1.079,32.17
100291,Relapsing Fever,Alameda,2006,Male,0,718624,0.0,0.0,0.513
59248,"Hepatitis B, Acute",Imperial,2013,Female,2,86982,2.299,0.278,8.306000000000001
132501,"Typhoid Fever, case",San Benito,2006,Female,0,27319,0.0,0.0,13.502
120346,Tetanus,San Luis Obispo,2002,Female,0,123484,0.0,0.0,2.987
46871,Early Syphilis,Mariposa,2002,Male,0,8900,0.0,0.0,41.43899999999999
45894,E. coli Other STEC (non-O157),Yolo,2008,Female,0,101290,0.0,0.0,3.642
78632,Lyme Disease,San Benito,2012,Female,0,28368,0.0,0.0,13.003
14169,"Botulism, Wound",San Luis Obispo,2008,Male,0,136757,0.0,0.0,2.697
57098,Hemolytic Uremic Syndrome,Nevada,2003,Female,0,48555,0.0,0.0,7.597
117427,Streptococcal Infection (cases in food and dairy workers),Nevada,2009,Male,0,48719,0.0,0.0,7.571000000000001
53033,Gonorrhea,Stanislaus,2010,Male,87,254855,34.137,27.343000000000004,42.106
32948,Cryptosporidiosis,San Mateo,2011,Female,30,370075,8.106,5.468999999999999,11.572000000000001
30892,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,Siskiyou,2009,Female,0,22589,0.0,0.0,16.329
128222,Tuberculosis,Sutter,2006,Male,2,44929,4.4510000000000005,0.539,16.079
8714,"Botulism, Foodborne",Orange,2002,Female,0,1469089,0.0,0.0,0.251
3159,Anaplasmosis and Ehrlichiosis,Kings,2003,Female,0,59166,0.0,0.0,6.235
128584,Tularemia,Alameda,2001,Female,0,746829,0.0,0.0,0.494
84326,Measles,Tulare,2007,Female,1,211625,0.473,0.012,2.633
67577,Legionellosis,Contra Costa,2002,Female,1,501572,0.19899999999999998,0.005,1.111
55334,Hantavirus Infection,Sierra,2004,Male,0,1756,0.0,0.0,209.852
97644,Q Fever,Tuolumne,2008,Female,0,26415,0.0,0.0,13.964
91395,"Plague, human",Mendocino,2003,Female,0,44097,0.0,0.0,8.365
139357,Yersiniosis,Alameda,2001,Male,6,719209,0.8340000000000001,0.306,1.8159999999999998
91334,"Plague, human",Marin,2011,Female,0,129336,0.0,0.0,2.852
98153,"Rabies, human",El Dorado,2001,Male,0,80892,0.0,0.0,4.56
113672,Spotted Fever Rickettsiosis,Nevada,2006,Male,0,48600,0.0,0.0,7.59
20158,Chlamydia,Colusa,2011,Male,10,11056,90.45100000000001,43.382,166.275
36065,Cysticercosis or Taeniasis,San Joaquin,2009,Female,0,341446,0.0,0.0,1.08
90719,"Plague, human",Contra Costa,2002,Male,0,477223,0.0,0.0,0.773
45547,E. coli Other STEC (non-O157),Santa Cruz,2010,Female,1,131911,0.758,0.019,4.224
86276,Paralytic Shellfish Poisoning,Madera,2008,Male,0,71745,0.0,0.0,5.142
109858,Shiga Toxin Positive Feces (without culture confirmation),Tuolumne,2011,Female,0,25869,0.0,0.0,14.259
18953,Campylobacteriosis,San Bernardino,2011,Female,85,1032269,8.234,6.577000000000001,10.182
131265,"Typhoid Fever, case",Calaveras,2013,Female,0,22444,0.0,0.0,16.435
133324,"Typhoid Fever, case",Tulare,2014,Male,0,230084,0.0,0.0,1.6030000000000002
32764,Cryptosporidiosis,San Diego,2006,Female,8,1484896,0.539,0.233,1.062
55249,Hantavirus Infection,Santa Cruz,2004,Female,0,127676,0.0,0.0,2.889
102769,Rubella,Alameda,2013,Female,0,797654,0.0,0.0,0.462
81223,Malaria,San Joaquin,2001,Male,2,293540,0.6809999999999999,0.083,2.461
77114,Listeriosis,Yuba,2011,Female,0,36059,0.0,0.0,10.23
107631,Scombroid Fish Poisoning,San Francisco,2001,Male,0,397418,0.0,0.0,0.9279999999999999
81154,Malaria,San Diego,2006,Male,14,1497920,0.935,0.511,1.568
613,Amebiasis,Inyo,2009,Female,0,9205,0.0,0.0,40.067
141175,Yersiniosis,Santa Cruz,2010,Female,0,131911,0.0,0.0,2.7960000000000003
6430,Babesiosis,Sacramento,2012,Male,0,703543,0.0,0.0,0.524
138039,Vibrio Infection (non-Cholera),Napa,2004,Male,2,64969,3.0780000000000003,0.373,11.12
40457,Diphtheria,Mono,2012,Female,0,6801,0.0,0.0,54.226000000000006
15877,Brucellosis,Mariposa,2003,Female,0,8716,0.0,0.0,42.31399999999999
29867,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,Butte,2013,Male,0,109868,0.0,0.0,3.3569999999999998
76011,Listeriosis,Plumas,2007,Female,0,10319,0.0,0.0,35.742
65358,Invasive Meningococcal Disease,Inyo,2004,Female,0,9366,0.0,0.0,39.378
75816,Listeriosis,Monterey,2012,Female,2,204592,0.978,0.11800000000000001,3.531
37840,Dengue,Mendocino,2009,Female,1,43794,2.283,0.057999999999999996,12.722000000000001
3375,Anaplasmosis and Ehrlichiosis,Marin,2004,Male,0,121712,0.0,0.0,3.031
46572,Early Syphilis,Kern,2001,Female,9,330250,2.725,1.246,5.172999999999999
14861,"Botulism, Wound",Yolo,2001,Female,0,89655,0.0,0.0,4.114
37687,Dengue,Los Angeles,2014,Female,17,5099884,0.33299999999999996,0.19399999999999998,0.534
52228,Gonorrhea,Placer,2008,Male,24,165146,14.533,9.312000000000001,21.623
13408,"Botulism, Wound",Marin,2013,Female,0,130130,0.0,0.0,2.835
18495,Campylobacteriosis,Modoc,2013,Female,1,4724,21.169,0.536,117.88600000000001
132637,"Typhoid Fever, case",San Francisco,2009,Male,0,406809,0.0,0.0,0.907
141283,Yersiniosis,Siskiyou,2004,Female,0,22642,0.0,0.0,16.291
127460,Tuberculosis,Riverside,2001,Male,38,807987,4.703,3.3280000000000003,6.455
85169,Mumps,Santa Clara,2012,Female,1,911248,0.11,0.003,0.611
66674,Invasive Meningococcal Disease,Shasta,2009,Female,4,89964,4.446000000000001,1.2109999999999999,11.384
1310,Amebiasis,Placer,2003,Male,0,142244,0.0,0.0,2.593
35819,Cysticercosis or Taeniasis,Sacramento,2001,Female,2,646848,0.309,0.037000000000000005,1.117
69534,Legionellosis,Trinity,2013,Male,0,6902,0.0,0.0,53.431999999999995
81899,Malaria,Tuolumne,2003,Female,0,26649,0.0,0.0,13.842
17347,Brucellosis,Yolo,2009,Female,0,102303,0.0,0.0,3.6060000000000003
93829,Psittacosis,Mariposa,2008,Female,0,9056,0.0,0.0,40.726
32560,Cryptosporidiosis,Plumas,2008,Male,1,10170,9.833,0.249,54.773
73199,Leptospirosis,Mariposa,2013,Female,0,8836,0.0,0.0,41.74
89666,Pertussis,San Mateo,2008,Male,9,349781,2.573,1.177,4.8839999999999995
29676,Coccidioidomycosis,Yolo,2004,Female,1,95101,1.052,0.027000000000000003,5.859
98642,"Rabies, human",Madera,2010,Male,0,72791,0.0,0.0,5.0680000000000005
101350,Relapsing Fever,Mono,2003,Female,0,6235,0.0,0.0,59.147
27718,Coccidioidomycosis,Fresno,2012,Female,130,474300,27.409000000000002,22.9,32.545
83020,Measles,Mendocino,2006,Female,0,43894,0.0,0.0,8.404
141571,Yersiniosis,Tulare,2002,Female,0,190521,0.0,0.0,1.936
114153,Spotted Fever Rickettsiosis,San Luis Obispo,2012,Male,0,138738,0.0,0.0,2.659
104950,Salmonellosis,Plumas,2004,Male,0,10452,0.0,0.0,35.287
75979,Listeriosis,Placer,2010,Male,0,171058,0.0,0.0,2.156
8318,"Botulism, Foodborne",Madera,2010,Male,0,72791,0.0,0.0,5.0680000000000005
63158,HIV,Sierra,2010,Female,0,1593,0.0,0.0,231.3
7886,"Botulism, Foodborne",Fresno,2006,Male,1,442973,0.226,0.006,1.258
71662,Leprosy,Sierra,2001,Female,0,1772,0.0,0.0,207.96
87532,Paralytic Shellfish Poisoning,Stanislaus,2010,Female,0,260328,0.0,0.0,1.4169999999999998
6745,Babesiosis,Santa Barbara,2005,Male,0,206404,0.0,0.0,1.787
10435,"Botulism, Other",Fresno,2014,Female,0,483695,0.0,0.0,0.763
41459,Diphtheria,Stanislaus,2008,Male,0,252205,0.0,0.0,1.463
128131,Tuberculosis,Sonoma,2004,Female,5,238891,2.093,0.68,4.8839999999999995
112337,Shigellosis,Ventura,2009,Male,8,407005,1.966,0.8490000000000001,3.873
66800,Invasive Meningococcal Disease,Solano,2009,Female,0,206166,0.0,0.0,1.7890000000000001
75639,Listeriosis,Mendocino,2009,Female,1,43794,2.283,0.057999999999999996,12.722000000000001
60452,"Hepatitis C, Acute",Trinity,2011,Male,0,6951,0.0,0.0,53.056000000000004
2365,Amebiasis,Ventura,2005,Female,1,400152,0.25,0.006,1.392
118139,Streptococcal Infection (cases in food and dairy workers),Sierra,2007,Male,0,1696,0.0,0.0,217.268
67967,Legionellosis,Kings,2006,Female,0,63016,0.0,0.0,5.854
64808,Invasive Meningococcal Disease,Alameda,2008,Female,4,760368,0.526,0.14300000000000002,1.347
12315,"Botulism, Other",Tulare,2013,Female,0,227227,0.0,0.0,1.6230000000000002
102430,Relapsing Fever,Sutter,2008,Female,0,47099,0.0,0.0,7.832000000000001
63621,HIV,Yolo,2010,Male,5,98180,5.093,1.6540000000000001,11.884
34617,Cysticercosis or Taeniasis,Calaveras,2008,Female,0,22864,0.0,0.0,16.133
68987,Legionellosis,San Joaquin,2013,Female,0,352410,0.0,0.0,1.047
104791,Salmonellosis,Napa,2007,Male,9,66424,13.549000000000001,6.196000000000001,25.719
13747,"Botulism, Wound",Nevada,2013,Male,0,48387,0.0,0.0,7.622999999999999
59218,"Hepatitis B, Acute",Glenn,2011,Female,0,13991,0.0,0.0,26.363000000000003
44883,E. coli Other STEC (non-O157),Los Angeles,2014,Male,31,4970740,0.624,0.424,0.885
119613,Tetanus,Mariposa,2013,Male,0,9054,0.0,0.0,40.735
93671,Psittacosis,Lassen,2011,Male,0,22212,0.0,0.0,16.605999999999998
118264,Streptococcal Infection (cases in food and dairy workers),Sonoma,2007,Female,0,240336,0.0,0.0,1.535
50218,Giardiasis,Santa Barbara,2005,Female,19,205279,9.256,5.5729999999999995,14.454
47871,Early Syphilis,Shasta,2014,Female,1,90621,1.104,0.027999999999999997,6.148
95891,Q Fever,Imperial,2008,Female,0,82512,0.0,0.0,4.471
5463,Babesiosis,Glenn,2012,Male,0,14424,0.0,0.0,25.570999999999998
12171,"Botulism, Other",Sutter,2007,Female,0,46629,0.0,0.0,7.9110000000000005
